id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1353526522385027084,1353526522385027084,2021-01-24 21:14:04 EST,2021-01-24,21:14:04,-0500,40173650,robinsnewswire,Global News Report,,"""Product #Review: 14 best TV shows to stream on Disney Plus #News"":  https://t.co/7K8yLy3s3r",en,[],['https://www.robinspost.com/news/reviews/1291927-product-review-14-best-tv-shows-to-stream-on-disney-plus.html'],[],0,0,0,"['review', 'news']",[],https://twitter.com/robinsnewswire/status/1353526522385027084,False,,0,,,,,,,,[],,,,
1353526517645664256,1353526517645664256,2021-01-24 21:14:03 EST,2021-01-24,21:14:03,-0500,1339734603368677381,randandandanie,✧ Lari ✧,,"MDs tanta coisa pra colocar no meu plot da Disney fest, será se vai dar?",pt,[],[],[],0,0,0,[],[],https://twitter.com/Randandandanie/status/1353526517645664256,False,,0,,,,,,,,[],,,,
1353526510779469826,1353526510779469826,2021-01-24 21:14:02 EST,2021-01-24,21:14:02,-0500,25651001,maiyoko,舞浜横丁,,Disney+2月配信開始 ディズニーパークの夜明け ＜ドラマ＞ ワンス・アポン・ア・タイムS6&amp;7（ファイナル） マーベル エージェント・オブ・シールドS7（ファイナル） ＜アニメーション＞ I LOVE スヌーピー THE PEANUTS MOVIE ブック・オブ・ライフ～マノロの数奇な冒険～ ガーフィールド　ザ・ムービー,ja,[],[],[],0,1,0,[],[],https://twitter.com/maiyoko/status/1353526510779469826,False,,0,,,,,,,,[],,,,
1353526507117760512,1353526507117760512,2021-01-24 21:14:01 EST,2021-01-24,21:14:01,-0500,1277253754471854080,lightscharli_,Sergio| ◡̈ 🍾,,Quiero ver una película en Disney+ con alguien :(,es,[],[],[],0,0,0,[],[],https://twitter.com/lightscharli_/status/1353526507117760512,False,,0,,,,,,,,[],,,,
1353526502856396801,1353382634643017730,2021-01-24 21:14:00 EST,2021-01-24,21:14:00,-0500,1331601983807971330,beomabuchi,"zee, jual; netflix viu spotify apple mucic youtube",,@vannteyyy halo! cari apps premium yang murah dan trusted ya? yukk buruan cek katalog-ku! paketan lebih murah loh!  t. ready beli siapa jual mau beli aman netflix iqiyi disney viu we tv iflix spotify joox youtube apple music canva scrib  https://t.co/k8os3SWOeh,in,[],[],['https://pbs.twimg.com/media/EshUOJbVcAAhweY.jpg'],0,0,0,[],[],https://twitter.com/beomabuchi/status/1353526502856396801,False,,1,https://pbs.twimg.com/media/EshUOJbVcAAhweY.jpg,,,,,,,"[{'screen_name': 'vannteyyy', 'name': 'novantiwp', 'id': '1334882969018744832'}]",,,,
1353526497978404865,1353330456851324929,2021-01-24 21:13:59 EST,2021-01-24,21:13:59,-0500,1160916509121630208,njspji,jana⁷ loves jihyo,,@vminaj_ they’re taking this so seriously meanwhile disney and all of them are laughing their asses off at how pressed these songs got people 😭,en,[],[],[],0,0,0,[],[],https://twitter.com/njspji/status/1353526497978404865,False,,0,,,,,,,,"[{'screen_name': 'vminaj_', 'name': 'Vic☀️', 'id': '1179460480731160576'}]",,,,
1353526488671240193,1353493356744044544,2021-01-24 21:13:56 EST,2021-01-24,21:13:56,-0500,911810101647773697,shaiapoufe,𝕁𝕒 . Open!,,"@nscyaannisa 🔭 sini kak, kami jual  netflix, spotify, youtube, viu, disney+, scribd, grammarly, remini, canva, iflix, wetv, vsco x, preset lightroom, apple music, amazon prime, hbo, iqiyi, nord vpn 」  📲 Order↷  https://t.co/XaFlpY7iSc 💰 e-wallet, BCA dan qris  https://t.co/9fmynBAp6A",en,[],['http://wa.me/6285155410225'],"['https://pbs.twimg.com/media/EsD_EQYVQAEuW7R.jpg', 'https://pbs.twimg.com/media/EsD_EpLU0AARQaj.jpg']",0,0,0,[],[],https://twitter.com/shaiapoufe/status/1353526488671240193,False,,1,https://pbs.twimg.com/media/EsD_EQYVQAEuW7R.jpg,,,,,,,"[{'screen_name': 'nscyaannisa', 'name': 'i c h a', 'id': '1285607911884873730'}]",,,,
1353526487157264384,1353526487157264384,2021-01-24 21:13:56 EST,2021-01-24,21:13:56,-0500,1212270937296359425,radio_ears,MouseEarsRadio,,#NowPlaying #disney Disneyland Railroad / State Fair 1987 by Disneyland. Listen now on Mouse Ears Radio!  https://t.co/fXo3nVJ849  https://t.co/lRPynVWn7Q,en,[],['http://listen.samcloud.com/w/84577/Mouse-Ears-Radio'],['https://pbs.twimg.com/media/EsixKknW4AECU0f.jpg'],0,0,0,"['nowplaying', 'disney']",[],https://twitter.com/radio_ears/status/1353526487157264384,False,,1,https://pbs.twimg.com/media/EsixKknW4AECU0f.jpg,,,,,,,[],,,,
1353526476134641666,1353356100268036099,2021-01-24 21:13:53 EST,2021-01-24,21:13:53,-0500,1684246267,bythegoddess,❌,,"@DANYSPHOENlX There were concept arts of the Hellfire Club, Space fight scenes, and more displays of the firebird. Disney made Fox change a lot of it.",en,[],[],[],0,0,0,[],[],https://twitter.com/bythegoddess/status/1353526476134641666,False,,0,,,,,,,,"[{'screen_name': 'DANYSPHOENlX', 'name': 'Yianni | flourish.', 'id': '982658238767185920'}]",,,,
1353526465199919107,1353526152867016706,2021-01-24 21:13:51 EST,2021-01-24,21:13:51,-0500,1224004769389277184,thesent62943446,The Sentinel,,@ItchyBacca Does that mean Disney will have to admit George Lucas had female Jedi Council members as early as 1999?,en,[],[],[],0,0,1,[],[],https://twitter.com/TheSent62943446/status/1353526465199919107,False,,0,,,,,,,,"[{'screen_name': 'ItchyBacca', 'name': 'Itchy Bacca', 'id': '977993426875637761'}]",,,,
1353526464604467202,1353523665019822081,2021-01-24 21:13:51 EST,2021-01-24,21:13:51,-0500,988565332230049792,loonajins,Lia ♡,,@appleaak disney collect by topps,en,[],[],[],0,0,0,[],[],https://twitter.com/loonajins/status/1353526464604467202,False,,0,,,,,,,,"[{'screen_name': 'appleaak', 'name': '+', 'id': '1118512873796456449'}]",,,,
1353526459839762433,1353526459839762433,2021-01-24 21:13:49 EST,2021-01-24,21:13:49,-0500,1352334872145231876,corpseola,Sunwoo's Bestie,,christopher bang serias mi novio deseo tu cuenta de disney plus,es,[],[],[],0,0,0,[],[],https://twitter.com/corpseola/status/1353526459839762433,False,https://twitter.com/iMNH0325/status/1353508483807768576,0,,,,,,,,[],,,,
1353526455943106560,1353526455943106560,2021-01-24 21:13:49 EST,2021-01-24,21:13:49,-0500,1348587267896430595,orderdisiniaja,DM OR WA // JUAL NETFLIX SPOTIFY YOUTUBE VIU,,🚫AYO ORDER! 📢  🔥SPOTIFY PREMIUM🔥  🍑 AKTIVASI ✔ 1 BULAN 11k ✔ 2 BULAN 16k ✔ 3 BULAN 22k  🍑 PERPANJANG ✔ 1 BULAN 15k ✔ 2 BULAN 20K ✔ 3 BULAN 26k  BERGARANSI ✅ TRUSTED ✅ LEGAL ✅ AMAN ✅  t. need kang yang jual beli netflix spotify viu youtube disney premium murah  https://t.co/DRFHbTN9X8,in,[],[],['https://pbs.twimg.com/media/EsixIwpUUAAtqJy.jpg'],0,0,0,[],[],https://twitter.com/orderdisiniaja/status/1353526455943106560,False,,1,https://pbs.twimg.com/media/EsixIwpUUAAtqJy.jpg,,,,,,,[],,,,
1353526443662135296,1353515041828397058,2021-01-24 21:13:46 EST,2021-01-24,21:13:46,-0500,1066528737775120384,bobbamilktee,Gita store app premium,,"@pisangkiju ✨Pricelist baru harga baru✨ GITA STORE APP PREMIUM  ✅ Aman terpercaya  ✅ 100 % legal bukan mod  ✅ Full garansi(kecuali yg di ✖)  ✅ proses cepat( kecuali ad problem)  💼(viu, netflix, youtube, disney plus, Iflix,    remini, apmus, canva, VSCO,dll)  💳Dana /ovo/Shopeepay  https://t.co/ouo1BXW168",in,[],[],['https://pbs.twimg.com/media/EsixH--UUAA6CI5.jpg'],0,0,0,[],[],https://twitter.com/bobbamilktee/status/1353526443662135296,False,,1,https://pbs.twimg.com/media/EsixH--UUAA6CI5.jpg,,,,,,,"[{'screen_name': 'pisangkiju', 'name': 'apaan si', 'id': '1181066370789728256'}]",,,,
1353526436339052544,1353526436339052544,2021-01-24 21:13:44 EST,2021-01-24,21:13:44,-0500,1333124633491628033,lebellelupin,Le Lupin-malfoy|| loves caleb era,,@MalfoyCaleb so on our honeymoon can we plzzzzz go to Disney I wanna meet the princesses,en,[],[],[],0,0,0,[],[],https://twitter.com/lebellelupin/status/1353526436339052544,False,,0,,,,,,,,[],,,,
1353526432731852800,1353385300102242305,2021-01-24 21:13:43 EST,2021-01-24,21:13:43,-0500,1331601983807971330,beomabuchi,"zee, jual; netflix viu spotify apple mucic youtube",,@taexkth_ halo! cari apps premium yang murah dan trusted ya? yukk buruan cek katalog-ku! paketan lebih murah loh!  t. ready beli siapa jual mau beli aman netflix iqiyi disney viu we tv iflix spotify joox youtube apple music canva scrib  https://t.co/k8os3SWOeh,in,[],[],['https://pbs.twimg.com/media/EshUOJbVcAAhweY.jpg'],0,0,0,[],[],https://twitter.com/beomabuchi/status/1353526432731852800,False,,1,https://pbs.twimg.com/media/EshUOJbVcAAhweY.jpg,,,,,,,"[{'screen_name': 'taexkth_', 'name': 'ᴮᴱSal.☀', 'id': '1213114979341127680'}]",,,,
1353526428105535488,1353472767295954947,2021-01-24 21:13:42 EST,2021-01-24,21:13:42,-0500,1244589997186887683,jbrown11871,jbrown1187,,@itmediasentinel @DesignationSix @Disney @hulu @MyPillowUSA @ProcterGamble @Tampax @Always @KraftHeinzCo @Verizon @PetSmart @Chewy @Carvana @amazon @Zappos @tecovas @ring @ADT @officedepot @Bayer England banned the Murdock's from owning media companies why don't we,en,[],[],[],0,0,0,[],[],https://twitter.com/jbrown11871/status/1353526428105535488,False,,0,,,,,,,,"[{'screen_name': 'itmediasentinel', 'name': 'iT! MediaSentinels', 'id': '947227051525918721'}, {'screen_name': 'DesignationSix', 'name': 'Secret Agent Number Six', 'id': '969138694308421632'}, {'screen_name': 'Disney', 'name': 'Disney', 'id': '67418441'}, {'screen_name': 'hulu', 'name': 'Hulu', 'id': '15033883'}, {'screen_name': 'MyPillowUSA', 'name': 'MyPillow', 'id': '313591533'}, {'screen_name': 'ProcterGamble', 'name': 'Procter & Gamble', 'id': '27025414'}, {'screen_name': 'Tampax', 'name': 'Tampax US', 'id': '438802316'}, {'screen_name': 'Always', 'name': 'Always', 'id': '438803220'}, {'screen_name': 'KraftHeinzCo', 'name': 'The Kraft Heinz Company', 'id': '114816952'}, {'screen_name': 'Verizon', 'name': 'Verizon', 'id': '59889953'}, {'screen_name': 'PetSmart', 'name': 'PetSmart', 'id': '16149262'}, {'screen_name': 'Chewy', 'name': 'Chewy', 'id': '306180764'}, {'screen_name': 'Carvana', 'name': 'Carvana', 'id': '913261260'}, {'screen_name': 'amazon', 'name': 'Amazon', 'id': '20793816'}, {'screen_name': 'Zappos', 'name': 'Zappos.com', 'id': '7040932'}, {'screen_name': 'tecovas', 'name': 'Tecovas', 'id': '3024516408'}, {'screen_name': 'ring', 'name': 'Ring', 'id': '2712835158'}, {'screen_name': 'ADT', 'name': 'ADT', 'id': '86143723'}, {'screen_name': 'officedepot', 'name': 'Office Depot', 'id': '18572345'}, {'screen_name': 'Bayer', 'name': 'Bayer AG', 'id': '137319302'}]",,,,
1353526425421144066,1353515041828397058,2021-01-24 21:13:41 EST,2021-01-24,21:13:41,-0500,3113843417,bbillkiv,🍁,,"@pisangkiju HAAI KAK AKU NUMPANG LEWAT 🕺 Aku open order prem apps dibawah ini yaa : Netflix Spotify Viu Canva WeTV Disney+ Wattpad Youtube Full garansi, 100% legal &amp; trusted!!! 🤗 Yuk bisa langsung dm aku buat fastrep 🐣 t jual netflix spotify premium  https://t.co/faFNjOvA2x",in,[],[],"['https://pbs.twimg.com/media/EsZaT__UUAA9BwI.jpg', 'https://pbs.twimg.com/media/EsZaUo2VEAMijJO.jpg']",0,0,0,[],[],https://twitter.com/bbillkiv/status/1353526425421144066,False,,1,https://pbs.twimg.com/media/EsZaT__UUAA9BwI.jpg,,,,,,,"[{'screen_name': 'pisangkiju', 'name': 'apaan si', 'id': '1181066370789728256'}]",,,,
1353526405905186816,1353515862653870086,2021-01-24 21:13:37 EST,2021-01-24,21:13:37,-0500,821261602703994880,mrfells0,Zé do SUS,,"@GabrielRBCO Netflix não renova séries boas e fica muito no mesmo, prime vídeo pra ter acesso a conteúdos de qualidade tem que assinar mais canais fora a parte e a Disney ainda esta engatinhando com o conteúdo novo...",pt,[],[],[],0,0,0,[],[],https://twitter.com/mrfells0/status/1353526405905186816,False,,0,,,,,,,,"[{'screen_name': 'GabrielRBCO', 'name': 'Gabriel Santos', 'id': '1117520329'}]",,,,
1353526401207578624,1353472767295954947,2021-01-24 21:13:36 EST,2021-01-24,21:13:36,-0500,905123587,travissaysmeow,travissaysmeow,,"@DesignationSix @Disney @hulu @MyPillowUSA @ProcterGamble @Tampax @Always @KraftHeinzCo @Verizon @PetSmart @Chewy @Carvana @amazon @Zappos @tecovas @ring @ADT @officedepot @Bayer I know that I will look for replacements.  I've never have went to Chik fil A, among others.  There is no need to be loyal to a product or service.",en,[],[],[],0,0,0,[],[],https://twitter.com/Travissaysmeow/status/1353526401207578624,False,,0,,,,,,,,"[{'screen_name': 'DesignationSix', 'name': 'Secret Agent Number Six', 'id': '969138694308421632'}, {'screen_name': 'Disney', 'name': 'Disney', 'id': '67418441'}, {'screen_name': 'hulu', 'name': 'Hulu', 'id': '15033883'}, {'screen_name': 'MyPillowUSA', 'name': 'MyPillow', 'id': '313591533'}, {'screen_name': 'ProcterGamble', 'name': 'Procter & Gamble', 'id': '27025414'}, {'screen_name': 'Tampax', 'name': 'Tampax US', 'id': '438802316'}, {'screen_name': 'Always', 'name': 'Always', 'id': '438803220'}, {'screen_name': 'KraftHeinzCo', 'name': 'The Kraft Heinz Company', 'id': '114816952'}, {'screen_name': 'Verizon', 'name': 'Verizon', 'id': '59889953'}, {'screen_name': 'PetSmart', 'name': 'PetSmart', 'id': '16149262'}, {'screen_name': 'Chewy', 'name': 'Chewy', 'id': '306180764'}, {'screen_name': 'Carvana', 'name': 'Carvana', 'id': '913261260'}, {'screen_name': 'amazon', 'name': 'Amazon', 'id': '20793816'}, {'screen_name': 'Zappos', 'name': 'Zappos.com', 'id': '7040932'}, {'screen_name': 'tecovas', 'name': 'Tecovas', 'id': '3024516408'}, {'screen_name': 'ring', 'name': 'Ring', 'id': '2712835158'}, {'screen_name': 'ADT', 'name': 'ADT', 'id': '86143723'}, {'screen_name': 'officedepot', 'name': 'Office Depot', 'id': '18572345'}, {'screen_name': 'Bayer', 'name': 'Bayer AG', 'id': '137319302'}]",,,,
1353526398250479618,1353525649856552963,2021-01-24 21:13:35 EST,2021-01-24,21:13:35,-0500,1331601983807971330,beomabuchi,"zee, jual; netflix viu spotify apple mucic youtube",,@BaseWarung aku sini!!  halo! cari apps premium yang murah dan trusted ya? yukk buruan cek katalog-ku! paketan lebih murah loh!  t. ready beli siapa jual mau beli aman netflix iqiyi disney viu we tv iflix spotify joox youtube apple music canva scrib  https://t.co/k8os3SWOeh,in,[],[],['https://pbs.twimg.com/media/EshUOJbVcAAhweY.jpg'],0,0,0,[],[],https://twitter.com/beomabuchi/status/1353526398250479618,False,,1,https://pbs.twimg.com/media/EshUOJbVcAAhweY.jpg,,,,,,,"[{'screen_name': 'BaseWarung', 'name': 'BASE JUAL BELI', 'id': '1330788693196455936'}]",,,,
1353526397138915330,1353516628080685056,2021-01-24 21:13:35 EST,2021-01-24,21:13:35,-0500,911810101647773697,shaiapoufe,𝕁𝕒 . Open!,,"@colloportuz 🔭 sini kak, kami jual  netflix, spotify, youtube, viu, disney+, scribd, grammarly, remini, canva, iflix, wetv, vsco x, preset lightroom, apple music, amazon prime, hbo, iqiyi, nord vpn 」  📲 Order↷  https://t.co/XaFlpY7iSc 💰 e-wallet, BCA dan qris  https://t.co/9fmynBAp6A",en,[],['http://wa.me/6285155410225'],"['https://pbs.twimg.com/media/EsD_EQYVQAEuW7R.jpg', 'https://pbs.twimg.com/media/EsD_EpLU0AARQaj.jpg']",0,0,0,[],[],https://twitter.com/shaiapoufe/status/1353526397138915330,False,,1,https://pbs.twimg.com/media/EsD_EQYVQAEuW7R.jpg,,,,,,,"[{'screen_name': 'colloportuz', 'name': '🅿ℹ', 'id': '1217813292283875328'}]",,,,
1353526390180593666,1353526390180593666,2021-01-24 21:13:33 EST,2021-01-24,21:13:33,-0500,1348587267896430595,orderdisiniaja,DM OR WA // JUAL NETFLIX SPOTIFY YOUTUBE VIU,,🚫 ATTENTION!! MAU NONTON TRUE BEAUTY?? 📢  🍑 VIU PREMIUM MURAH🍑  👉 1BULAN 10K 👉 6BULAN 15K 👉 1TAHUN 20K  (REQ EMAIL +1K)  BERGARANSI✔ BISA 2 DEVICE✔ TRUSTED✔  t. need kang yang jual beli netflix spotify viu youtube premium disney+ hotstar murah bergaransi  https://t.co/EH3QQfKHeZ,in,[],[],['https://pbs.twimg.com/media/EsixE8bUUAAuQIt.jpg'],0,0,0,[],[],https://twitter.com/orderdisiniaja/status/1353526390180593666,False,,1,https://pbs.twimg.com/media/EsixE8bUUAAuQIt.jpg,,,,,,,[],,,,
1353526379283795968,1353526121346686976,2021-01-24 21:13:30 EST,2021-01-24,21:13:30,-0500,1343027561987633152,trasheatingfrog,🦇,,"they should have a Disney plus wrapped that says ""you watched thor 172 times this year""",en,[],[],[],0,0,0,[],[],https://twitter.com/trasheatingfrog/status/1353526379283795968,False,,0,,,,,,,,[],,,,
1353526378327490561,1353493356744044544,2021-01-24 21:13:30 EST,2021-01-24,21:13:30,-0500,1293901436061798401,ksooieonly,Chin ✨ open order ✨,,"@nscyaannisa Hai aku udah ready aplikasi premiumnya. Netflix, spotify, youtube premium, VIU, disney+ hotstar, dll  📌 LEGAL 📌 BERGARANSI 📌 FAST PROSES 📌 TRUSTED 📌 TF LANGSUNG DAPET AKUN  Dm / klik  https://t.co/aHJLuvNGUf  t. jual netflix spotify youtube viu trusted  https://t.co/eCP3GXbJQu",in,[],['https://wa.me/message/RTWJJBOKKAB5F1'],['https://pbs.twimg.com/media/EsdhxwcXUAAzHno.jpg'],0,0,0,[],[],https://twitter.com/ksooieonly/status/1353526378327490561,False,,1,https://pbs.twimg.com/media/EsdhxwcXUAAzHno.jpg,,,,,,,"[{'screen_name': 'nscyaannisa', 'name': 'i c h a', 'id': '1285607911884873730'}]",,,,
1353526377698320384,1353519407499108354,2021-01-24 21:13:30 EST,2021-01-24,21:13:30,-0500,1314469974258282496,chwestick,mimà : jual spotify netflix viu youtube,,@belanmda yuk kak netflix nya dah readyy   ☆ netflix spotify viu apple music youtube iflix disney+ hotstar canva pro iqiyi weTV scribd ‼  💌  https://t.co/0vJy779icW 170+ testi check pinned~  t. jual beli jualan langganan premium vip pro murah via pulsa  https://t.co/XZdIDIbkrv,in,[],['http://wa.me/6281289835415'],"['https://pbs.twimg.com/media/Eru1VHeVgAM4Tr2.jpg', 'https://pbs.twimg.com/media/Eru1VZWVEAADc-0.jpg']",0,0,0,[],[],https://twitter.com/chwestick/status/1353526377698320384,False,,1,https://pbs.twimg.com/media/Eru1VHeVgAM4Tr2.jpg,,,,,,,"[{'screen_name': 'belanmda', 'name': 'nut', 'id': '1334654492428488705'}]",,,,
1353526373571317764,1353526373571317764,2021-01-24 21:13:29 EST,2021-01-24,21:13:29,-0500,953449446,alaaaayne,☁️,,q absurdo ter todos os filmes de hsm e as series no disney+ e n ter o show,pt,[],[],[],0,0,0,[],[],https://twitter.com/alaaaayne/status/1353526373571317764,False,,0,,,,,,,,[],,,,
1353526369909678080,1353526369909678080,2021-01-24 21:13:28 EST,2021-01-24,21:13:28,-0500,1263289571477016576,mac4r3na,🕷Maca🕷,,Disney  que asco que das,pt,[],[],[],0,0,1,[],[],https://twitter.com/mac4r3na/status/1353526369909678080,False,https://twitter.com/Mao9636/status/1353526075456970752,0,,,,,,,,[],,,,
1353526369087492096,1353526369087492096,2021-01-24 21:13:28 EST,2021-01-24,21:13:28,-0500,1270070201740976129,flixnets,"jual spotify, netflix, nord vpn, grammarly, +",,jual disney+ hotstar jual spotify premium  https://t.co/LjShCv11IT,en,[],[],"['https://pbs.twimg.com/media/EsixDq7VkAIKCvG.jpg', 'https://pbs.twimg.com/media/EsixDrXVkAAosJ3.jpg']",0,0,0,[],[],https://twitter.com/flixnets/status/1353526369087492096,False,,1,https://pbs.twimg.com/media/EsixDq7VkAIKCvG.jpg,,,,,,,[],,,,
1353526365488902145,1353526365488902145,2021-01-24 21:13:27 EST,2021-01-24,21:13:27,-0500,37352500,kara3022,Kara3022,,"@PatUnleashed @KeithMalinak @JeffyJFR @TVsRob_Official @jedimastrmartin #PutThatInYourPipe ENOUGH!😡 Disney+ subscribers in the UK are reporting titles such as Peter Pan, The Aristocats, Dumbo &amp; The Swiss Family Robinson are missing from children's acounts  https://t.co/RQwxZNDdlf",en,"[{'screen_name': 'keithmalinak', 'name': 'keith malinak (last fan standing)', 'id': '854627332333744128'}, {'screen_name': 'jeffyjfr', 'name': 'jeffy', 'id': '32951634'}, {'screen_name': 'tvsrob_official', 'name': ""tv's rob (down the hall from @patunleashed)"", 'id': '58137987'}, {'screen_name': 'jedimastrmartin', 'name': 'martín', 'id': '30526059'}]",['https://chipandco.com/disney-removes-controversial-classic-disney-films-from-kids-accounts-416702/'],[],0,0,0,['putthatinyourpipe'],[],https://twitter.com/Kara3022/status/1353526365488902145,False,,0,,,,,,,,[],,,,
1353526365283180545,1353514061653176321,2021-01-24 21:13:27 EST,2021-01-24,21:13:27,-0500,3113843417,bbillkiv,🍁,,"@lalalalixie HAAI KAK AKU NUMPANG LEWAT 🕺 Aku open order prem apps dibawah ini yaa : Netflix Spotify Viu Canva WeTV Disney+ Wattpad Youtube Full garansi, 100% legal &amp; trusted!!! 🤗 Yuk bisa langsung dm aku buat fastrep 🐣 t jual netflix spotify premium  https://t.co/faFNjOvA2x",in,[],[],"['https://pbs.twimg.com/media/EsZaT__UUAA9BwI.jpg', 'https://pbs.twimg.com/media/EsZaUo2VEAMijJO.jpg']",0,0,0,[],[],https://twitter.com/bbillkiv/status/1353526365283180545,False,,1,https://pbs.twimg.com/media/EsZaT__UUAA9BwI.jpg,,,,,,,"[{'screen_name': 'lalalalixie', 'name': 'Lala⁷ ♕︎', 'id': '958333246650986496'}]",,,,
1353526348166295553,1353509350115995648,2021-01-24 21:13:23 EST,2021-01-24,21:13:23,-0500,911810101647773697,shaiapoufe,𝕁𝕒 . Open!,,"@koalamomod 🔭 sini kak, kami jual  netflix, spotify, youtube, viu, disney+, scribd, grammarly, remini, canva, iflix, wetv, vsco x, preset lightroom, apple music, amazon prime, hbo, iqiyi, nord vpn 」  📲 Order↷  https://t.co/XaFlpY7iSc 💰 e-wallet, BCA dan qris  https://t.co/9fmynBAp6A",en,[],['http://wa.me/6285155410225'],"['https://pbs.twimg.com/media/EsD_EQYVQAEuW7R.jpg', 'https://pbs.twimg.com/media/EsD_EpLU0AARQaj.jpg']",0,0,0,[],[],https://twitter.com/shaiapoufe/status/1353526348166295553,False,,1,https://pbs.twimg.com/media/EsD_EQYVQAEuW7R.jpg,,,,,,,"[{'screen_name': 'koalamomod', 'name': 'A', 'id': '807091372813496320'}]",,,,
1353526344320049155,1353526344320049155,2021-01-24 21:13:22 EST,2021-01-24,21:13:22,-0500,1005303925174558720,tonypar75053102,Tony Parra,,The Walt Disney Company: Put Adventures in Wonderland on Disney + - Sign the Petition!  https://t.co/REZ74wWXrw via @Change,en,"[{'screen_name': 'change', 'name': 'change.org', 'id': '15947602'}]",['http://chng.it/MGHNhpvy'],[],0,0,0,[],[],https://twitter.com/TonyPar75053102/status/1353526344320049155,False,,0,,,,,,,,[],,,,
1353526341338095617,1353526341338095617,2021-01-24 21:13:21 EST,2021-01-24,21:13:21,-0500,130229930,smansueti,Steph Mansueti,,disney + i have beef with your sound mixing,en,[],[],[],0,0,0,[],[],https://twitter.com/smansueti/status/1353526341338095617,False,,0,,,,,,,,[],,,,
1353526339274297345,1353526339274297345,2021-01-24 21:13:21 EST,2021-01-24,21:13:21,-0500,1348587267896430595,orderdisiniaja,DM OR WA // JUAL NETFLIX SPOTIFY YOUTUBE VIU,,🚫 STOP 🚫  🚀 DISNEY+ HOTSTAR 🚀  🍑 SHARING 20K/BULAN 🍑 PRIVATE 35K/BULAN  BERGARANSI✔ TRUSTED 100% TESTI ON LINK BIO✔ WA OR DM FOR ORDER   t. need kang yang jual beli netflix spotify viu youtube premium disney+ hotstar murah bergaransi  https://t.co/YuhogbBOJI,en,[],[],['https://pbs.twimg.com/media/EsixB91VcAIxmXF.jpg'],0,0,0,[],[],https://twitter.com/orderdisiniaja/status/1353526339274297345,False,,1,https://pbs.twimg.com/media/EsixB91VcAIxmXF.jpg,,,,,,,[],,,,
1353526336619311105,1353316670761127936,2021-01-24 21:13:20 EST,2021-01-24,21:13:20,-0500,1180106950303866881,disney_aru_2,あ る く ん ☆,,@moca_disney ひまわりのイメージ,ja,[],[],[],0,0,0,[],[],https://twitter.com/Disney_aru_2/status/1353526336619311105,False,,0,,,,,,,,"[{'screen_name': 'moca_disney', 'name': 'もか🌼2/4陸 26海', 'id': '1263779595729293312'}]",,,,
1353526335939854336,1353072330092679168,2021-01-24 21:13:20 EST,2021-01-24,21:13:20,-0500,925603492441370624,acrylic_angel,moon moon,,@anakinonfiIm @CAB1NF3V3R We're finally getting a canon gay Disney prince,en,[],[],[],0,0,1,[],[],https://twitter.com/acrylic_angel/status/1353526335939854336,False,,0,,,,,,,,"[{'screen_name': 'anakinonfiIm', 'name': 'ً', 'id': '3310915592'}, {'screen_name': 'CAB1NF3V3R', 'name': '★ koda ★', 'id': '1015343120937078784'}]",,,,
1353526332681056256,1353526332681056256,2021-01-24 21:13:19 EST,2021-01-24,21:13:19,-0500,1285463657481031680,faniaaasarah,Fania Sarah,,"- haloo! Maaf numpang jualan. Ak jual apps premium nih. Klo minat / tnya "" dlu bisa lgsg dm / wa aku ya. Netflix Aoh 35k. Spotify 18k. Viu 13k. Youtube 20k. Disney+Hotstar 30k. Apple music 3bln 30k. Canva 15k. Wattpad 15k. Bca, DanaGopay, Ovo, Sopay, Qris",in,[],[],[],0,0,0,[],[],https://twitter.com/faniaaasarah/status/1353526332681056256,False,,0,,,,,,,,[],,,,
1353526329547755520,1353511830564478976,2021-01-24 21:13:18 EST,2021-01-24,21:13:18,-0500,3113843417,bbillkiv,🍁,,"@novienska HAAI KAK AKU NUMPANG LEWAT 🕺 Aku open order prem apps dibawah ini yaa : Netflix Spotify Viu Canva WeTV Disney+ Wattpad Youtube Full garansi, 100% legal &amp; trusted!!! 🤗 Yuk bisa langsung dm aku buat fastrep 🐣 t jual netflix spotify premium  https://t.co/faFNjOvA2x",in,[],[],"['https://pbs.twimg.com/media/EsZaT__UUAA9BwI.jpg', 'https://pbs.twimg.com/media/EsZaUo2VEAMijJO.jpg']",0,0,0,[],[],https://twitter.com/bbillkiv/status/1353526329547755520,False,,1,https://pbs.twimg.com/media/EsZaT__UUAA9BwI.jpg,,,,,,,"[{'screen_name': 'novienska', 'name': 'aidanissa', 'id': '1148790784394555392'}]",,,,
1353526318286176258,1353523793881419778,2021-01-24 21:13:16 EST,2021-01-24,21:13:16,-0500,1028352739980525574,oieusouoyann,Yannzito 🐍,,"@djyurigomes_ Mumuzinho escalado para live action de sucesso da Disney, entenda",pt,[],[],[],0,0,0,[],[],https://twitter.com/oieusouoyann/status/1353526318286176258,False,,0,,,,,,,,"[{'screen_name': 'djyurigomes_', 'name': 'as vezes Dj, as vezes produtor, as vezes cantor', 'id': '1079624749846855681'}]",,,,
